Date,Close,High,Low,Open,Volume,asset,return,log_return,vol_7d,vol_30d,ma_7,ma_30,ma_ratio
2022-10-19,7.240589141845703,8.552428245544434,6.687963008880615,8.384906768798828,1893697459,APTOS,,,,,,,
2022-10-20,7.360024929046631,7.696688175201416,6.960000038146973,7.265748977661133,529639711,APTOS,0.016495313414576884,0.01636074356366031,,,,,
2022-10-21,7.495839118957519,7.655117988586426,7.05832576751709,7.35972785949707,538678089,APTOS,0.018452952431572855,0.018284762619829274,,,,,
2022-10-22,8.933971405029297,9.227824211120604,7.355244159698486,7.495904922485352,1010096593,APTOS,0.19185741092476727,0.17551293978050095,,,,,
2022-10-23,9.768685340881348,10.246317863464355,8.930174827575684,8.939705848693848,1563614567,APTOS,0.0934314537185732,0.08932087395596051,,,,,
2022-10-24,9.530888557434082,9.888622283935549,9.278770446777344,9.76625633239746,859797309,APTOS,-0.024342762116832728,-0.02464394494441414,,,,,
2022-10-25,8.794204711914062,9.550371170043944,8.549745559692383,9.53378677368164,750677399,APTOS,-0.07729435100208015,-0.08044500216870348,,,8.44631474358695,,
2022-10-26,9.195347785949709,9.242596626281738,8.641926765441895,8.79216480255127,635713216,APTOS,0.045614479896310955,0.04460473164085345,0.08194867595583649,,8.725565978458949,,
2022-10-27,8.699894905090332,9.579330444335938,8.683182716369629,9.19872760772705,611107035,APTOS,-0.0538808202139367,-0.05538673500490086,0.08874811837012776,,8.916975975036621,,
2022-10-28,8.16659927368164,8.79281234741211,7.967000961303711,8.700505256652832,559120148,APTOS,-0.06129908892309244,-0.06325836906662732,0.0947552142836792,,9.012798854282924,,
2022-10-29,7.951610088348389,8.35331916809082,7.757503032684326,8.174667358398438,529621532,APTOS,-0.026325423610056853,-0.026678141649549163,0.061764487489768295,,8.872461523328509,,
2022-10-30,7.826290130615234,8.324140548706055,7.713105201721191,7.948369979858398,451802445,APTOS,-0.015760324807272408,-0.01588583923847967,0.040988957724099065,,8.594976493290492,,
2022-10-31,7.946245193481445,8.185352325439453,7.753748893737793,7.820224761962891,345247064,APTOS,0.015327193454912402,0.015210918631204363,0.04472535608292181,,8.368598869868688,,
2022-11-01,8.17802906036377,8.294975280761719,7.82850980758667,7.944374084472656,360913949,APTOS,0.02916897996961687,0.028751661027217004,0.04148729619854355,,8.280573776790074,,
2022-11-02,7.375722885131836,8.18968391418457,7.183623790740967,8.177438735961914,490408273,APTOS,-0.09810507755718911,-0.10325725967130404,0.046201550007592636,,8.02062736238752,,
2022-11-03,7.229013919830322,7.54262113571167,7.197601795196533,7.37782621383667,228148317,APTOS,-0.019890791395817398,-0.020091276174993084,0.04507244745435206,,7.810501507350376,,
2022-11-04,7.665324211120605,7.760378837585449,7.17182207107544,7.229114055633545,285451797,APTOS,0.06035543659605014,0.058604169461056135,0.05155747928705837,,7.7388907841273715,,
2022-11-05,7.630500793457031,7.969793796539307,7.535490989685059,7.662476062774658,338772743,APTOS,-0.004542980401670782,-0.004553331097705457,0.050971486008238164,,7.693018027714321,,
2022-11-06,7.298464775085449,8.208243370056152,7.256993770599365,7.632966995239258,451095887,APTOS,-0.04351431542426343,-0.044489456679341406,0.05301218174807652,,7.61761440549578,,
2022-11-07,6.993258953094482,7.435733795166016,6.877326011657715,7.301365852355957,337173352,APTOS,-0.04181781119679284,-0.042717342888713074,0.05294667551788031,,7.481473514011928,,
2022-11-08,5.371302127838135,7.011283874511719,4.876768112182617,6.994274139404297,648703258,APTOS,-0.23193146945297083,-0.2638763173323352,0.1022333752584068,,7.080512523651123,,
2022-11-09,3.9356789588928223,5.376616954803467,3.598536968231201,5.373365879058838,491391441,APTOS,-0.26727656251262266,-0.3109869504919005,0.14002744807175788,,6.58907767704555,,
2022-11-10,5.143031120300293,5.388466835021973,3.877010107040405,3.937290906906128,499997318,APTOS,0.3067709978425477,0.2675592072344602,0.1952057822168164,,6.291080134255545,,
2022-11-11,5.136006832122803,5.294585227966309,4.591667175292969,5.142248153686523,303074926,APTOS,-0.0013657876091327514,-0.0013667211471359549,0.1909850740134586,,5.929749080113003,,
2022-11-12,4.531232833862305,5.1467390060424805,4.475489139556885,5.139102935791016,137786926,APTOS,-0.11775179006343617,-0.12528184540409074,0.1908891451012996,,5.486996514456613,,
2022-11-13,4.227581977844238,4.591777801513672,4.158085823059082,4.531830787658691,141540550,APTOS,-0.06701285657820466,-0.06936385805632182,0.19046949500232271,,5.0482989719935825,,
2022-11-14,4.184992790222168,4.477468013763428,3.800486087799072,4.2275238037109375,187926877,APTOS,-0.010074124604861678,-0.010125211994893872,0.19186907756334834,,4.647118091583252,,
2022-11-15,4.3374528884887695,4.682283878326416,4.129244804382324,4.185640811920166,193401338,APTOS,0.036430193768268726,0.03578230259703261,0.17495877143282937,,4.499425343104771,,
2022-11-16,4.505821228027344,4.86982011795044,4.182362079620361,4.33421516418457,281689115,APTOS,0.03881732986320374,0.03808288324643702,0.12403980423360429,,4.580874238695417,,
2022-11-17,4.666947841644287,4.7962799072265625,4.366373062133789,4.505117893218994,260154917,APTOS,0.035759655224378406,0.0351351238960846,0.062220679944446806,,4.512862341744559,6.910685125986735,0.6530267635512036
2022-11-18,4.7171549797058105,4.89488697052002,4.585597991943359,4.665573120117188,169525287,APTOS,0.010758024251634746,0.010700568415600005,0.0627896213791489,0.10705652274815997,4.453026362827846,6.826570653915406,0.6523079579164388
2022-11-19,4.631548881530762,4.760536193847656,4.530148029327393,4.716075897216797,85115298,APTOS,-0.01814782396239767,-0.01831451552558208,0.03928622680160853,0.10690133902511582,4.467357226780483,6.735621452331543,0.6632435118862124
2022-11-20,4.094278812408447,4.630997180938721,4.058986186981201,4.630997180938721,106295381,APTOS,-0.1160022452240087,-0.12330075619388273,0.05711688031227113,0.10847494937305134,4.448313917432513,6.622236108779907,0.6717238474078023
2022-11-21,4.067008972167969,4.139687061309815,3.911287069320679,4.093928813934326,141358232,APTOS,-0.00666047465009767,-0.0066827545964980705,0.05707595423483461,0.10205228015043605,4.4314590862819125,6.46000402768453,0.6859839509837408
2022-11-22,4.315392017364502,4.478609085083008,3.886522054672241,4.064151763916016,135898407,APTOS,0.061072657300809796,0.05928033730680996,0.06040541673631693,0.10102153991843581,4.42830753326416,6.278227583567301,0.705343582136917
2022-11-23,4.441544055938721,4.565362930297852,4.2596940994262695,4.315807819366455,112618897,APTOS,0.029233042575645962,0.028813906016629285,0.05950776435912503,0.10153893460531956,4.419125080108643,6.108582766850789,0.7234288621068931
2022-11-24,4.446268081665039,4.684939861297607,4.248231887817383,4.441792964935303,128060094,APTOS,0.00106359988031679,0.0010630346587083396,0.05731198486368459,0.10110624928045954,4.387599400111607,5.963651545842489,0.7357236361622077
2022-11-25,4.430447101593018,4.535449981689453,4.2765960693359375,4.444153785705566,87493032,APTOS,-0.003558260496541399,-0.003564606162916719,0.056832626213031284,0.10037985244632426,4.34664113180978,5.804821523030599,0.7487984108666398
2022-11-26,4.768651008605957,4.997945785522461,4.417490005493164,4.430652141571045,225885264,APTOS,0.07633629276181497,0.07356295265068542,0.06441519818956251,0.10175598351369855,4.366227149963379,5.673780059814453,0.7695446605144165
2022-11-27,4.785311222076416,5.0098090171813965,4.659962177276611,4.768601894378662,137749662,APTOS,0.0034936952694573087,0.003487606493569912,0.032536534887003636,0.10150786559552248,4.464946065630231,5.561070458094279,0.8028932737457748
2022-11-28,4.483098983764648,4.791531085968018,4.349792003631592,4.786099910736084,106811395,APTOS,-0.06315414490024185,-0.06523651924183821,0.04597512490979282,0.10186741062286614,4.524387495858329,5.445453421274821,0.8308559720999571
2022-11-29,4.6770429611206055,4.757834911346436,4.4398112297058105,4.482862949371338,101113072,APTOS,0.04326114102283185,0.04235151958211439,0.04357361981639565,0.10248385053894989,4.576051916394915,5.340478515625,0.8568617780235329
2022-11-30,4.775721073150635,4.852721214294434,4.597006797790527,4.677048206329346,91144831,APTOS,0.02109839760941301,0.020878908299319696,0.043149178519013315,0.1025507895752345,4.623791490282331,5.23479437828064,0.8832804416285417
2022-12-01,4.645680904388428,4.787231922149658,4.601322174072266,4.775815963745117,61694938,APTOS,-0.027229431277571825,-0.027607022419484657,0.045476979204734924,0.10219991618155394,4.652279036385672,5.117049439748128,0.909172188223897
2022-12-02,4.910121917724609,5.023749828338623,4.555568218231201,4.645968914031982,111016785,APTOS,0.056921906342380035,0.05536082179573157,0.04869357009395427,0.10178476396202657,4.720804010118757,5.034862740834554,0.9376231792440601
2022-12-03,5.1078290939331055,5.237147808074951,4.8870158195495605,4.910158157348633,172182318,APTOS,0.040265227528222924,0.039475707109004145,0.0432211152264442,0.10223303996846332,4.76925802230835,4.964156579971314,0.960738837600467
2022-12-04,5.194817066192627,5.356900215148926,5.084224224090576,5.110246181488037,143548505,APTOS,0.017030321621927857,0.016886931392795304,0.04319084242549735,0.10152678885131264,4.827758857182094,4.881806341807048,0.9889287938027982
2022-12-05,5.161661148071289,5.402006149291992,5.019268035888672,5.192983150482178,119079407,APTOS,-0.006382499652800799,-0.006402954887178387,0.02916379695891622,0.10152206406037485,4.9246963092259,4.799511686960856,1.0260827830891923
2022-12-06,5.053658962249756,5.39479923248291,4.910220146179199,5.160883903503418,102185217,APTOS,-0.02092392017284772,-0.021145927696615188,0.030923816083139093,0.10136195884928527,4.978498595101493,4.724684826532999,1.0537207830548019
2022-12-07,4.818019866943359,5.052580833435059,4.736838817596436,5.052580833435059,98685739,APTOS,-0.04662742323267022,-0.04774950024232581,0.0374778217615607,0.10141826138429061,4.984541279929025,4.652176856994629,1.0714427746732544
2022-12-08,4.921112060546875,4.939713954925537,4.72976016998291,4.81834602355957,81153970,APTOS,0.021397212226299755,0.021171505862398576,0.035709024371627665,0.08972633466847228,5.02388858795166,4.637170521418254,1.0833952654419814
2022-12-09,4.807733058929443,4.940409183502197,4.762989044189453,4.920380115509033,49175267,APTOS,-0.023039304982791275,-0.023308858027826878,0.030385739383399887,0.06853749158752706,5.009261608123779,4.666238991419474,1.0735115833833357
2022-12-10,4.784294128417969,4.838949203491211,4.768500804901123,4.807720184326172,31476781,APTOS,-0.0048752562224604334,-0.004887179051091982,0.024003666224118925,0.04764132080456983,4.963042327335903,4.654281091690064,1.0663391895683125
2022-12-11,4.673612117767334,4.895094871520996,4.667099952697754,4.78254508972168,44380638,APTOS,-0.023134449446408523,-0.023406250990899352,0.021348241867001343,0.047794360040600906,4.888584477560861,4.638867934544881,1.053831354231144
2022-12-12,4.525636196136475,4.700640201568604,4.394217014312744,4.674050807952881,68166300,APTOS,-0.03166200315775247,-0.032174082359741715,0.021814661798690196,0.04229657008596674,4.797723770141602,4.63868137995402,1.0342861208090042
2022-12-13,4.628009796142578,4.649755001068115,4.306763172149658,4.526174068450928,87863004,APTOS,0.022620819608412113,0.022368762940582414,0.026686128726353474,0.040384818944008805,4.736916746412005,4.652028973897298,1.0182474728749573
2022-12-14,4.705554962158203,4.72354793548584,4.555734157562256,4.627347946166992,81558782,APTOS,0.016755618382713555,0.016616791615071968,0.023435114501280344,0.04037987585860206,4.720850331442697,4.669381046295166,1.0110227211352494
2022-12-15,4.666009902954102,4.784989833831787,4.530701160430908,4.70438814163208,98946312,APTOS,-0.008403909745422267,-0.00843942169436713,0.020789159670093184,0.039981373001071824,4.6844071660723,4.680332946777344,1.0008704977490461
2022-12-16,4.054845809936523,4.72483491897583,4.004593849182129,4.666449069976807,103187774,APTOS,-0.13098216800411067,-0.14039163379392064,0.05480364000532994,0.047132720493384316,4.576851844787598,4.665300432840983,0.9810411806642164
2022-12-17,4.094766139984131,4.141615867614746,3.975187063217163,4.054393768310547,77162683,APTOS,0.009845092000732025,0.00979694483343303,0.05594114185199349,0.04664069158549644,4.478347846439907,4.646227709452311,0.9638674913261638
2022-12-18,4.058813095092773,4.096561908721924,4.000988960266113,4.094380855560303,57587828,APTOS,-0.00878024377028197,-0.008819017237791795,0.05616140360782852,0.04655943050211937,4.390519414629255,4.62428297996521,0.9494486893754684
2022-12-19,3.80966591835022,4.113605976104736,3.7518179416656494,4.0593438148498535,68992404,APTOS,-0.061384244828563195,-0.06334908994186395,0.05846286073727837,0.04771482317450605,4.288237946374076,4.596886881192526,0.9328569654212635
2022-12-20,3.901635885238648,3.920473098754883,3.803774118423462,3.809063911437988,62564291,APTOS,0.024141215754754475,0.023854423119658737,0.058664149617452754,0.04258258145282818,4.184470244816372,4.590465450286866,0.9115568541213783
2022-12-21,3.763808965682984,3.901144027709961,3.692109107971192,3.901144027709961,53879235,APTOS,-0.035325418262917574,-0.0359644555127798,0.05583654872956586,0.04303612430193912,4.049935102462769,4.580358783404033,0.8841960409601226
2022-12-22,3.708414077758789,3.7809650897979736,3.5846710205078125,3.763788938522339,60949761,APTOS,-0.014717773518599042,-0.014827154503709642,0.05543998705351806,0.04146081740598921,3.9131356988634387,4.560126185417175,0.8581200475059776
2022-12-23,3.749711990356445,3.807990074157715,3.6953630447387695,3.708487987518311,38964027,APTOS,0.011136273277932984,0.011074721536436247,0.03032456294047314,0.04108596373856825,3.8695451532091414,4.537065116564433,0.8528740614900514
2022-12-24,3.704890966415405,3.774027109146118,3.69512391090393,3.749167919158936,22688621,APTOS,-0.011953191086758519,-0.012025204913992716,0.028897208142695006,0.04108177665229668,3.8138486998421803,4.512352546056111,0.8452018455817603
2022-12-25,3.580962896347046,3.7210090160369873,3.536195993423462,3.7046730518341056,40978183,APTOS,-0.03344985620137242,-0.034022099839290734,0.0296613893973183,0.04139263122853797,3.745584385735648,4.484036405881246,0.8353153379448377
2022-12-26,3.6453299522399902,3.650099039077759,3.562141895294189,3.581284999847412,33089867,APTOS,0.017974789953452364,0.0178151535323514,0.024312876847134186,0.03881800791765638,3.7221078191484724,4.446592370669047,0.8370697174088915
2022-12-27,3.594099998474121,3.6689839363098153,3.5445330142974854,3.645930051803589,39738541,APTOS,-0.014053584843366274,-0.014153271539209021,0.020382875653020573,0.03875660742370428,3.6781741210392545,4.406885329882304,0.8346425753577502
2022-12-28,3.2393178939819336,3.603996992111206,3.210045099258423,3.594611883163452,94132723,APTOS,-0.09871236321827737,-0.10393083060946769,0.040304435347099855,0.04123842954502474,3.603246825081961,4.36542596022288,0.8254055521532645
2022-12-29,3.212038040161133,3.255117893218994,3.086972951889038,3.2395410537719727,64465899,APTOS,-0.008421480914695634,-0.008457141938657346,0.04054974849079126,0.04000377762057002,3.53233596256801,4.316592462857565,0.818315834298061
2022-12-30,3.417922019958496,3.417922019958496,3.1324970722198486,3.213300943374634,98897504,APTOS,0.06409761566430117,0.06212713075662093,0.0505412945857581,0.04185739288572156,3.4849373953683034,4.271332494417826,0.8158899827917268
2022-12-31,3.451689958572388,3.487173080444336,3.330794095993042,3.416645050048828,80134881,APTOS,0.00987966911377991,0.00983118426418812,0.05129796096120733,0.0419078978463974,3.448765822819301,4.231532796223958,0.815015737535305
2023-01-01,3.5266599655151367,3.5383141040802,3.4181020259857178,3.451077938079834,46745846,APTOS,0.021719797502831373,0.021487283448974437,0.05127640018600297,0.040522304431013526,3.4410082612718855,4.185417397816976,0.8221421985455123
2023-01-02,3.761044979095459,3.789339065551758,3.4628350734710693,3.526664018630981,116821396,APTOS,0.06646090518286929,0.06434560113864476,0.056997718756638664,0.04182466443147977,3.457538979394095,4.1405245939890545,0.8350485309068146
2023-01-03,3.8236029148101807,3.856021881103516,3.670078039169312,3.763086080551148,129100464,APTOS,0.01663312618233226,0.016496310766678495,0.05650427223160316,0.04181600012931593,3.4903251102992465,4.09481745560964,0.8523762409769263
2023-01-04,3.8151309490203857,4.001194953918457,3.7268528938293457,3.823858976364136,148213279,APTOS,-0.0022157023044887536,-0.0022181606047521236,0.029105920608007527,0.04183613239296845,3.5725841181618825,4.049933115641276,0.882134103490297
2023-01-05,3.7069320678710938,3.8406190872192383,3.675870895385742,3.814661026000977,92897772,APTOS,-0.028360463269831993,-0.02877039028787042,0.03349070280444053,0.041928755112698196,3.6432832649775913,4.005042219161988,0.9096741221719029
2023-01-06,3.859510898590088,3.900765895843506,3.5996510982513428,3.707982063293457,94115158,APTOS,0.041160406483149004,0.04033586660304689,0.02978063664478433,0.042300573837483334,3.70636739049639,3.9730919202168784,0.9328672643179299
2023-01-07,3.834944009780884,3.886488914489746,3.797243118286133,3.859905958175659,47655694,APTOS,-0.0063652855127779295,-0.00638563032223912,0.031066765463514542,0.04195668071717779,3.7611179692404613,3.9368863185246785,0.9553534608156821
2023-01-08,3.923279047012329,3.923279047012329,3.741090059280396,3.8342249393463135,70746108,APTOS,0.023034244308691276,0.022772960806781966,0.03111498723077285,0.04223137162637512,3.817777838025774,3.9074045181274415,0.9770623492689671
2023-01-09,5.212224006652832,5.4852399826049805,3.9046030044555664,3.9223809242248535,577953988,APTOS,0.3285376707073806,0.2840788416360968,0.10706756692978471,0.06785662134032501,4.025089127676828,3.921668847401937,1.0263714975177993
2023-01-10,5.527227878570557,5.858613967895508,4.960923194885254,5.216198921203613,838131347,APTOS,0.060435597456221624,0.05867976470728508,0.10627397168482723,0.06841384179101863,4.268464122499738,3.9501227060953776,1.0805902601235988
2023-01-11,5.295352935791016,5.52642297744751,5.027630805969238,5.52642297744751,371178595,APTOS,-0.041951399123335564,-0.042856770694046954,0.11078461352229112,0.06864460120385997,4.479924406324114,3.975779930750529,1.1268039188171102
2023-01-12,6.507094860076904,6.54774808883667,5.062641143798828,5.380337238311768,587251760,APTOS,0.22883119198642787,0.20606346719263807,0.1193022296142652,0.07780696936581957,4.879947662353516,4.03841609954834,1.208381588737053
2023-01-13,6.836019992828369,7.047924041748047,6.217618942260742,6.506680965423584,710981678,APTOS,0.050548691823985026,0.04931259132248992,0.11884738004178862,0.07811155047163414,5.305163247244699,4.109431600570678,1.2909725146679576
2023-01-14,7.703296184539795,8.183647155761719,6.805243968963623,6.834437847137451,1049753449,APTOS,0.12686858619800412,0.11944262328803605,0.1126648753667966,0.08038855332216488,5.857784986495972,4.210674476623535,1.391174981351972
2023-01-15,7.923215866088867,8.775826454162598,7.090704917907715,7.708271026611328,861854717,APTOS,0.028548776560148648,0.02814885393544678,0.11207031854580148,0.07472012882828344,6.429204532078335,4.3396201451619465,1.4815132009298038
2023-01-16,8.131538391113281,8.573275566101074,7.818703174591064,7.926853179931641,699975256,APTOS,0.026292673145007717,0.025952962547300347,0.07921455491661614,0.07468490047798035,6.846249444144113,4.474179220199585,1.5301687990582358
2023-01-17,7.618651866912842,8.233478546142578,7.612122058868408,8.133084297180176,383555930,APTOS,-0.06307373826838947,-0.06515069596463233,0.0930908937174867,0.07620178450617919,7.145024299621582,4.592840512593587,1.5556874400558645
2023-01-18,7.620642185211182,8.325002670288086,7.199110984802246,7.615344047546387,610268909,APTOS,0.0002612428462551719,0.00026120872828473327,0.08750218549967405,0.0746431359102558,7.477208478110177,4.719873054822286,1.5841969458205505
2023-01-19,7.88909387588501,8.071356773376465,7.579862117767334,7.619909763336182,415917295,APTOS,0.03522691187296423,0.034620641212682206,0.05524016516781978,0.07467271062667255,7.674636908939907,4.852788321177164,1.5814901456650046
2023-01-20,10.958182334899902,11.013860702514648,7.772500991821289,7.888327121734619,926796922,APTOS,0.3890292734880909,0.3286051387755347,0.1273753366158264,0.09226075968867167,8.263517243521553,5.092600766817728,1.622651690539895
2023-01-21,11.74831771850586,13.20033836364746,10.758063316345217,10.961201667785645,2266054454,APTOS,0.07210460270308827,0.06962363503667321,0.12535945362086637,0.091956263362312,8.841377462659564,5.360597554842631,1.6493268469058049
2023-01-22,13.309231758117676,14.478710174560549,11.751906394958496,11.751906394958496,2039546024,APTOS,0.13286277039929528,0.12474785414468721,0.12654234391735583,0.09312447341491364,9.610808304377965,5.679248213768005,1.6922676985800365
2023-01-23,12.788148880004885,14.337574005126951,12.712812423706056,13.314592361450195,1196798340,APTOS,-0.039151987701691926,-0.039939038296783,0.13300599234878166,0.09382205908784176,10.276038374219622,5.982023477554321,1.7178198000688651
2023-01-24,12.342889785766602,13.547479629516602,11.87204933166504,12.787793159484863,912329389,APTOS,-0.034818103731531824,-0.035438701863372765,0.12857236611475298,0.09386162125155441,10.950929505484444,6.27408770720164,1.7454218073672358
2023-01-25,18.32257652282715,18.59676170349121,12.292203903198242,12.345088958740234,2547197702,APTOS,0.4844640793889383,0.39505381781806936,0.17251274157380084,0.11377165983086632,12.479777268001012,6.763329259554545,1.8452121416935083
2023-01-26,18.19307518005371,19.86247444152832,17.30354881286621,18.311599731445312,2179582478,APTOS,-0.007067856565483477,-0.007092952181753228,0.17683443991811906,0.11363341639642816,13.951774597167969,7.249961765607198,1.92439285174623
2023-01-27,17.745609283447266,18.70631217956543,17.338233947753906,18.184165954589844,1120503510,APTOS,-0.024595396444963447,-0.024902916058683305,0.1564194293857559,0.11072335555674027,14.92140701838902,7.733504811922709,1.9294495033331789
2023-01-28,17.901304244995117,18.885984420776367,16.90488624572754,17.745927810668945,1354656263,APTOS,0.00877371743404054,0.008735452032233382,0.15805459632166252,0.11041859724032528,15.800405093601771,8.223147018750508,1.9214547736497376
2023-01-29,18.31778907775879,18.75550842285156,17.548046112060547,17.895462036132812,1007270886,APTOS,0.023265613894033033,0.022999095393460702,0.1557878721422865,0.11059015001423081,16.515913282121932,8.719809254010519,1.8940681844073293
2023-01-30,17.24434471130371,19.90315055847168,16.392290115356445,18.318883895874023,1768268388,APTOS,-0.05860119700572597,-0.06038842153250217,0.15783815561674655,0.11232959073501055,17.15251268659319,9.179564412434896,1.868554096462128
2023-01-31,16.74574851989746,17.344440460205078,16.17805290222168,17.24175453186035,1003617760,APTOS,-0.028913606156308114,-0.029339840556401292,0.15735096359412337,0.11321081203725848,17.781492505754745,9.620200697580973,1.84834943310756
2023-02-01,18.193723678588867,18.292503356933597,15.655038833618164,16.74245834350586,1171169584,APTOS,0.08646822547053712,0.08293227543676548,0.04592378946705765,0.11333191438492082,17.763084956577845,10.101289987564087,1.7584966849230501
2023-02-02,17.199216842651367,18.62506484985352,17.021652221679688,18.194042205810547,1051759204,APTOS,-0.054662083117590576,-0.056212831403767184,0.050530213222587814,0.11489609153263323,17.621105194091797,10.547143785158793,1.670699248348827
