Date,Close,High,Low,Open,Volume,sentiment_score_mean,sentiment_polarity_mean,sentiment_subjectivity_mean,news_count,return,log_return,vol_7d,vol_30d,ma_7,ma_30,ma_ratio
2021-10-12,0.3331409990787506,0.3451060056686401,0.3205139935016632,0.3451060056686401,606576387,1.0,0.16,0.5,1.0,,,,,,,
2021-10-13,0.3676629960536957,0.3742389976978302,0.331043004989624,0.3329750001430511,1315956487,1.0,0.16,0.5,1.0,0.10362578328818817,0.09860092598060864,,,,,
2021-10-14,0.3693259954452514,0.3821220099925995,0.3649689853191376,0.3677560091018677,884709082,1.0,0.16,0.5,1.0,0.004523162269266967,0.004512963512998802,,,,,
2021-10-15,0.3614340126514435,0.3726019859313965,0.3518149852752685,0.3695040047168731,892639353,0.0,0.0,0.0,1.0,-0.021368609009754458,-0.021600223193959475,,,,,
2021-10-16,0.3961029946804046,0.4197689890861511,0.3612529933452606,0.3612529933452606,1904544943,0.0,0.0,0.0,1.0,0.09592064060223038,0.09159477769457901,,,,,
2021-10-17,0.382656991481781,0.4024780094623565,0.3661809861660003,0.3967289924621582,1055192827,0.0,0.0,0.0,1.0,-0.03394572467060619,-0.034535260706778655,,,,,
2021-10-18,0.3798370063304901,0.39478200674057,0.3769330084323883,0.3829280138015747,900463495,1.0,0.14,0.45,1.0,-0.007369485502854434,-0.007396774313466148,,,0.370022999388831,,
2021-10-19,0.3739239871501922,0.3839980065822601,0.3676350116729736,0.3797299861907959,561883914,1.0,0.1,0.4,1.0,-0.015567254063584057,-0.015689696150137322,0.05505593202380091,,0.3758491405418941,,
2021-10-20,0.390976995229721,0.3917950093746185,0.368571013212204,0.3740310072898865,773851701,1.0,0.1,0.4,1.0,0.04560554729183286,0.04459618868089513,0.04438265076937944,,0.37917971185275484,,
2021-10-21,0.372622013092041,0.3976790010929107,0.3724679946899414,0.3917439877986908,872728684,1.0,0.1,0.4,1.0,-0.04694645046032797,-0.048084186413726256,0.049395289717494,,0.37965057151658194,,
2021-10-22,0.3721350133419037,0.3806509971618652,0.3664099872112274,0.3734039962291717,580788689,1.0,0.1,0.4,1.0,-0.0013069537843354295,-0.0013078085933110155,0.04841516610400523,,0.3811792859009334,,
2021-10-23,0.3786669969558716,0.3786669969558716,0.3686209917068481,0.3721460103988647,435009216,1.0,0.1,0.4,1.0,0.017552725166353866,0.01740045533739985,0.031116589683208885,,0.378688429083143,,
2021-10-24,0.3728429973125458,0.386379987001419,0.3673389852046966,0.3783200085163116,553801827,1.0,0.1,0.4,1.0,-0.015380267332894881,-0.015499770555687074,0.029011728168990853,,0.37728642991610933,,
2021-10-25,0.3868040144443512,0.3868040144443512,0.3713400065898895,0.3725500106811523,526688249,1.0,0.1,0.4,1.0,0.03744476155496157,0.036760729830581554,0.03264955620280453,,0.3782817167895181,,
2021-10-26,0.373432993888855,0.3878360092639923,0.3700070083141327,0.3878360092639923,555780297,1.0,0.1,0.4,1.0,-0.03456794670216612,-0.03517955421676854,0.03520024569225668,,0.3782115748950413,,
2021-10-27,0.3307560086250305,0.3754859864711761,0.3145169913768768,0.3731719851493835,994505737,0.0,0.0,0.0,1.0,-0.11428284581765269,-0.1213576184165389,0.05192384355416283,,0.36960857680865694,,
2021-10-28,0.3428049981594085,0.348704993724823,0.3262499868869781,0.3307409882545471,848320375,0.0,0.0,0.0,1.0,0.03642863385752615,0.03578079751552703,0.05499681959646723,,0.36534900324685227,,
2021-10-29,0.3616490066051483,0.3629980087280273,0.3410860002040863,0.3427290022373199,643201164,1.0,0.2,0.33,1.0,0.054970051623859595,0.053512379438719844,0.06039698345560806,,0.3638510022844587,,
2021-10-30,0.3586150109767914,0.3654879927635193,0.3517400026321411,0.3615700006484985,616126735,1.0,0.2,0.33,1.0,-0.008389337653205486,-0.008424726209695218,0.059650086039666136,,0.3609864328588758,,
2021-10-31,0.372851014137268,0.3886429965496063,0.3574270009994507,0.3587360084056854,1141283804,1.0,0.2,0.33,1.0,0.03969717587030375,0.038929493705229,0.061977073032628296,,0.36098757811955046,,
2021-11-01,0.3665519952774048,0.3756600022315979,0.3585729897022247,0.3728330135345459,631127554,0.0,0.0,1.0,1.0,-0.016894198006778605,-0.017038532894172946,0.059962149514626445,,0.35809443252427237,,
2021-11-02,0.3818199932575226,0.3819270133972168,0.3631899952888489,0.3660979866981506,625727471,0.0,-0.02500000000000001,0.815,2.0,0.041653021063391193,0.04080889465530782,0.06102348895854981,,0.3592925752912249,,
2021-11-03,0.3849669992923736,0.3985080122947693,0.37185999751091,0.3822849988937378,978825789,0.0,0.0,0.35000000000000003,3.0,0.008242119560063266,0.008208338782514797,0.02727177252869798,,0.3670370025294168,,
2021-11-04,0.3696840107440948,0.3901939988136291,0.3658350110054016,0.3852019906044006,617166860,0.0,0.0,0.0,3.0,-0.039699477036658215,-0.040508998755059526,0.03488087292362258,,0.37087686147008625,,
2021-11-05,0.3599959909915924,0.3737199902534485,0.3590349853038788,0.3699829876422882,503402576,0.5,0.119,0.373,10.0,-0.026206217934615195,-0.026555720481499907,0.03149794386926683,,0.3706407163824354,,
2021-11-06,0.3591710031032562,0.3644100129604339,0.3506929874420166,0.3595379889011383,447494356,0.0,0.0,0.0,1.0,-0.0022916585433737646,-0.0022942884114214254,0.03133067178626226,,0.3707201438290732,,
2021-11-07,0.3634339869022369,0.3659769892692566,0.3573989868164062,0.359400987625122,413751906,0.0,0.0,0.0,1.0,0.011868953123020054,0.011799069518893767,0.02714232767353724,,0.3693748542240688,,
2021-11-08,0.3776139914989471,0.3787870109081268,0.3633930087089538,0.3639450073242187,640416168,0.0,0.03,0.14625,8.0,0.03901672685478541,0.038274810981521606,0.03044690867251635,,0.37095513939857483,,
2021-11-09,0.4121490120887756,0.4204429984092712,0.3739500045776367,0.3780620098114013,1338692934,0.2,0.05,0.209,10.0,0.09145588184574671,0.08751247644359252,0.042518246976041674,,0.3752878563744681,,
2021-11-10,0.3852550089359283,0.4402700066566467,0.3674300014972687,0.4125509858131408,1970017508,0.3333333333333333,0.05833333333333334,0.22999999999999998,12.0,-0.065253105949589,-0.06747948789009092,0.051909316997047567,,0.37532900060926166,0.3712961345911026,1.0108615890186963
2021-11-11,0.3920750021934509,0.4030289947986603,0.3761729896068573,0.3844369947910309,1026266028,0.0,0.049,0.328,10.0,0.017702542729708837,0.01754767771877754,0.048888459476630085,0.04756082785777815,0.3785277136734554,0.3732606013615926,1.0141110856400306
2021-11-12,0.3794789910316467,0.3945600092411041,0.3652870059013366,0.3915239870548248,775630899,0.7,0.144,0.376,10.0,-0.03212653469702553,-0.032653917912074705,0.04966337673938649,0.04464191992600663,0.3813109993934631,0.37365446786085765,1.020490940671574
