Logistic Regression,Random Forest,Gradient Boosting (GBM),SVM,KNN,Setting,Dataset
0.5010407374368123,0.5462384775498067,0.46937258400237886,0.472197442759441,0.4818614332441272,W/o Open,uniswap.csv
0.4447439353099731,0.7306079664570232,0.7283617849655585,0.46795447738843965,0.3999700509134472,W/o Open,usd_coin.csv
0.4191706730769231,0.481670673076923,0.45072115384615385,0.5345552884615384,0.4822716346153846,W/o Open,vechain.csv
0.44375,0.49226190476190473,0.4895833333333333,0.4752976190476191,0.5398809523809524,W/o Open,xrp.csv
0.4858420268256335,0.47839046199701935,0.4971684053651268,0.4251862891207154,0.5706408345752608,W/o Volume,aave.csv
0.4745605920444033,0.5539623805118717,0.5229725562750539,0.4918285538082023,0.4913660191181005,W/o Volume,algorand.csv
0.5904203323558163,0.5786901270772239,0.4291300097751711,0.5219941348973607,0.6241446725317693,W/o Volume,aptos.csv
0.6483516483516484,0.6717032967032968,0.532967032967033,0.39560439560439553,0.5782967032967032,W/o Volume,arbitrum.csv
0.3939393939393939,0.47316919191919193,0.44791666666666663,0.42803030303030304,0.46559343434343436,W/o Volume,avalanche.csv
0.4752976190476191,0.5593750000000001,0.5380952380952381,0.5086309523809525,0.5066964285714286,W/o Volume,axie_infinity.csv
0.46153846153846156,0.44140624999999994,0.45643028846153844,0.487079326923077,0.46965144230769235,W/o Volume,binance_coin.csv
0.4619970193740686,0.4773472429210134,0.4825633383010433,0.5,0.4870342771982116,W/o Volume,bitcoin.csv
0.5655664585191793,0.44097531965506986,0.5825156110615523,0.5007433838834374,0.45376152245019336,W/o Volume,bitcoin_cash.csv
0.45580693815987944,0.4900452488687783,0.44992458521870293,0.49260935143288087,0.5411764705882354,W/o Volume,cardano.csv
0.47273834907097173,0.4625342674383187,0.4489795918367347,0.510813280536095,0.5292415473652148,W/o Volume,chainlink.csv
0.521311475409836,0.5941877794336811,0.4587183308494784,0.5104321907600597,0.5038748137108793,W/o Volume,cosmos.csv
0.6192908653846154,0.5216346153846154,0.5594951923076923,0.3903245192307693,0.5778245192307693,W/o Volume,decentraland.csv
0.5152337858220212,0.5745098039215687,0.5066365007541478,0.43529411764705883,0.6266968325791855,W/o Volume,dogecoin.csv
0.5622926093514329,0.5567119155354449,0.539366515837104,0.4081447963800905,0.555052790346908,W/o Volume,eos.csv
0.45,0.5875757575757575,0.4096969696969697,0.5227272727272727,0.5346969696969697,W/o Volume,ethereum.csv
0.4815151515151515,0.5262121212121212,0.5281818181818182,0.5233333333333333,0.48590909090909096,W/o Volume,fantom.csv
0.5330490405117272,0.5155345720377703,0.4556807797745965,0.5236064575083765,0.4887298202863235,W/o Volume,filecoin.csv
0.5081818181818182,0.543939393939394,0.47030303030303033,0.47727272727272724,0.5206060606060605,W/o Volume,flow.csv
0.5343488649940263,0.5828853046594983,0.5827359617682198,0.53584229390681,0.5129928315412187,W/o Volume,hedera.csv
0.47333333333333333,0.5890909090909091,0.5203030303030303,0.42484848484848486,0.5045454545454545,W/o Volume,immutable.csv
0.5370088333840999,0.5265001522997259,0.510508681084374,0.5370088333840999,0.5010660980810234,W/o Volume,injective.csv
0.4828614008941878,0.4126676602086438,0.4667660208643815,0.48345752608047693,0.48405365126676597,W/o Volume,internet_computer.csv
0.5884658454647256,0.5137178051511759,0.49608062709966405,0.4518477043673012,0.5212765957446809,W/o Volume,kaspa.csv
0.48685782556750296,0.5845280764635603,0.49731182795698925,0.515531660692951,0.46356033452807655,W/o Volume,lido.csv
0.5393993458221826,0.44365150163544453,0.4733868569729408,0.552482902170681,0.5255724055902469,W/o Volume,litecoin.csv
0.5690326445043427,0.5305480682839174,0.5678346810422282,0.43890386343216536,0.567684935609464,W/o Volume,maker.csv
0.5257477644156645,0.4805735430157262,0.4912118408880666,0.5245143385753932,0.48874498920752385,W/o Volume,near.csv
0.4810606060606061,0.46164772727272724,0.5355113636363638,0.42708333333333337,0.5184659090909091,W/o Volume,optimism.csv
0.8939393939393939,0.7727272727272727,0.7575757575757576,0.4393939393939394,0.7196969696969697,W/o Volume,pepe.csv
0.4941599281221922,0.5293501048218029,0.5085354896675651,0.4573225516621743,0.45837076969152446,W/o Volume,polkadot.csv
0.5201322115384616,0.6353665865384616,0.5748197115384616,0.5453725961538461,0.5336538461538463,W/o Volume,polygon.csv
0.3939668174962293,0.4313725490196078,0.4232277526395174,0.48355957767722474,0.44283559577677223,W/o Volume,render.csv
0.5636418089248277,0.5823599880203654,0.5426774483378257,0.55675351901767,0.5639412997903565,W/o Volume,sandbox.csv
0.7122641509433962,0.6188679245283017,0.4660377358490566,0.41226415094339625,0.5339622641509434,W/o Volume,shiba_inu.csv
0.522700119474313,0.5267323775388291,0.498805256869773,0.4740143369175628,0.5539127837514934,W/o Volume,solana.csv
0.5038690476190476,0.39047619047619053,0.48809523809523814,0.5238095238095237,0.47901785714285716,W/o Volume,stacks.csv
0.5527802557240559,0.535236396074933,0.5396966993755575,0.5057983942908117,0.547279214986619,W/o Volume,stellar.csv
0.7287581699346406,0.6977124183006536,0.5098039215686274,0.36601307189542487,0.607843137254902,W/o Volume,sui.csv
0.5767857142857142,0.5842261904761904,0.611904761904762,0.6604166666666667,0.4636904761904762,W/o Volume,tether.csv
0.5018181818181818,0.5774242424242424,0.5742424242424242,0.48,0.5274242424242425,W/o Volume,tezos.csv
0.4955197132616488,0.5276284348864994,0.5032855436081243,0.4755077658303465,0.4586320191158901,W/o Volume,theta.csv
0.8083333333333333,0.7125,0.7333333333333334,0.19999999999999996,0.6708333333333334,W/o Volume,the_graph.csv
0.5191793041926851,0.5419268510258698,0.5617008623253048,0.5150163544454357,0.4973238180196254,W/o Volume,toncoin.csv
0.5968137254901961,0.4924938725490196,0.5526960784313726,0.4540441176470588,0.5427389705882353,W/o Volume,tron.csv
0.5004460303300624,0.5377639012786203,0.5090692833779364,0.5280999107939339,0.47427891763306573,W/o Volume,uniswap.csv
0.44564240790655885,0.7337526205450734,0.7247678945792154,0.46600778676250376,0.3999700509134472,W/o Volume,usd_coin.csv
0.4188701923076923,0.5307992788461537,0.4381009615384615,0.5342548076923077,0.47611177884615385,W/o Volume,vechain.csv
0.4452380952380952,0.5333333333333333,0.48869047619047623,0.5241071428571429,0.5291666666666666,W/o Volume,xrp.csv
0.5189269746646796,0.5192250372578242,0.48345752608047693,0.422354694485842,0.5824143070044709,W/o sentiment_score_mean,aave.csv
0.48165279062596356,0.47856922602528523,0.48319457292630286,0.5066296638914585,0.4833487511563368,W/o sentiment_score_mean,algorand.csv
0.581622678396872,0.586021505376344,0.4359726295210166,0.4545454545454545,0.6050830889540566,W/o sentiment_score_mean,aptos.csv
0.6565934065934066,0.7541208791208791,0.5659340659340659,0.46703296703296704,0.532967032967033,W/o sentiment_score_mean,arbitrum.csv
0.4384469696969697,0.4575441919191919,0.4786931818181818,0.4251893939393939,0.46811868686868685,W/o sentiment_score_mean,avalanche.csv
0.49732142857142864,0.5174107142857143,0.5547619047619048,0.5101190476190477,0.5318452380952381,W/o sentiment_score_mean,axie_infinity.csv
0.4786658653846154,0.46664663461538464,0.5608473557692307,0.4933894230769231,0.5222355769230769,W/o sentiment_score_mean,binance_coin.csv
0.4923994038748138,0.543070044709389,0.4998509687034277,0.503725782414307,0.48792846497764536,W/o sentiment_score_mean,bitcoin.csv
0.5807314897413024,0.4980672019030628,0.5768658935474279,0.5022301516503123,0.4180790960451978,W/o sentiment_score_mean,bitcoin_cash.csv
0.4766214177978884,0.5312217194570136,0.4200603318250377,0.4920060331825038,0.5417797888386123,W/o sentiment_score_mean,cardano.csv
0.5092902832774902,0.5068534876637222,0.439232409381663,0.5126408772464209,0.5635089856838258,W/o sentiment_score_mean,chainlink.csv
0.5394932935916542,0.48897168405365127,0.4332339791356185,0.5081967213114754,0.535618479880775,W/o sentiment_score_mean,cosmos.csv
0.625,0.5228365384615385,0.5426682692307693,0.3912259615384615,0.5841346153846153,W/o sentiment_score_mean,decentraland.csv
0.5230769230769231,0.5472096530920061,0.4948717948717949,0.5,0.610105580693816,W/o sentiment_score_mean,dogecoin.csv
0.5870286576168929,0.5472096530920061,0.5215686274509804,0.5963800904977375,0.5372549019607844,W/o sentiment_score_mean,eos.csv
0.48181818181818187,0.5453030303030304,0.5266666666666666,0.5178787878787878,0.519090909090909,W/o sentiment_score_mean,ethereum.csv
0.5333333333333333,0.5472727272727274,0.519090909090909,0.4757575757575757,0.49939393939393945,W/o sentiment_score_mean,fantom.csv
0.557721596101127,0.4466950959488273,0.44380140115747796,0.5178190679256778,0.46451416387450506,W/o sentiment_score_mean,filecoin.csv
0.5003030303030302,0.49484848484848487,0.44242424242424244,0.47757575757575754,0.5392424242424242,W/o sentiment_score_mean,flow.csv
0.5480884109916369,0.5456989247311828,0.5615292712066906,0.46505376344086025,0.5234468339307049,W/o sentiment_score_mean,hedera.csv
0.4778787878787879,0.5736363636363636,0.48893939393939395,0.4224242424242424,0.532878787878788,W/o sentiment_score_mean,immutable.csv
0.5318306427048431,0.5424916235150776,0.5123362777946999,0.46558026195552843,0.4986293024672555,W/o sentiment_score_mean,injective.csv
0.4557377049180328,0.4865871833084948,0.47391952309985097,0.4906110283159464,0.4786885245901639,W/o sentiment_score_mean,internet_computer.csv
0.5968645016797313,0.5683090705487122,0.5232362821948487,0.44680851063829785,0.5307950727883539,W/o sentiment_score_mean,kaspa.csv
0.5104540023894863,0.5548088410991636,0.4743130227001195,0.516726403823178,0.43996415770609326,W/o sentiment_score_mean,lido.csv
0.552482902170681,0.508028545941124,0.47279214986619095,0.552185548617306,0.504014272970562,W/o sentiment_score_mean,litecoin.csv
0.5729260257562144,0.4727463312368973,0.551811919736448,0.4378556454028153,0.5911949685534592,W/o sentiment_score_mean,maker.csv
0.53068146777675,0.46931853222325004,0.4862781375269812,0.5251310514955287,0.4716312056737588,W/o sentiment_score_mean,near.csv
0.46164772727272724,0.47632575757575757,0.548058712121212,0.571969696969697,0.5158617424242424,W/o sentiment_score_mean,optimism.csv
0.9545454545454545,0.9166666666666666,0.3787878787878788,0.45454545454545453,0.7196969696969697,W/o sentiment_score_mean,pepe.csv
0.5025456723569931,0.5226115603474093,0.5265049415992812,0.5417789757412399,0.49685534591194963,W/o sentiment_score_mean,polkadot.csv
0.5408653846153846,0.5833834134615384,0.5631009615384617,0.5408653846153846,0.5350060096153846,W/o sentiment_score_mean,polygon.csv
0.40633484162895933,0.4600301659125189,0.45641025641025645,0.5149321266968326,0.45082956259426854,W/o sentiment_score_mean,render.csv
0.5417789757412399,0.5025456723569931,0.5654387541179994,0.5543575920934412,0.564240790655885,W/o sentiment_score_mean,sandbox.csv
0.7150943396226415,0.5575471698113208,0.48962264150943396,0.4877358490566038,0.4990566037735849,W/o sentiment_score_mean,shiba_inu.csv
0.543010752688172,0.5479390681003585,0.5461469534050178,0.474910394265233,0.5739247311827957,W/o sentiment_score_mean,solana.csv
0.5157738095238095,0.3822916666666667,0.49315476190476193,0.5147321428571429,0.515922619047619,W/o sentiment_score_mean,stacks.csv
0.5453464168896818,0.5276538804638715,0.48795718108831404,0.5087719298245614,0.5493606898602438,W/o sentiment_score_mean,stellar.csv
0.7222222222222223,0.6601307189542484,0.5065359477124183,0.36274509803921573,0.607843137254902,W/o sentiment_score_mean,sui.csv
0.5901785714285714,0.6379464285714285,0.5845238095238094,0.6656250000000001,0.4580357142857142,W/o sentiment_score_mean,tether.csv
0.56,0.5951515151515152,0.5163636363636364,0.48,0.5206060606060606,W/o sentiment_score_mean,tezos.csv
0.501194743130227,0.5234468339307049,0.41875746714456397,0.47924133811230585,0.4893966547192353,W/o sentiment_score_mean,theta.csv
0.7666666666666666,0.6083333333333334,0.7166666666666667,0.2125,0.6708333333333334,W/o sentiment_score_mean,the_graph.csv
0.5450490633363069,0.5306274159976211,0.6190900981266726,0.5043116265239369,0.4577757954207552,W/o sentiment_score_mean,toncoin.csv
0.6109068627450981,0.48253676470588236,0.5042892156862746,0.43443627450980393,0.5315563725490197,W/o sentiment_score_mean,tron.csv
0.5055010407374367,0.571662206363366,0.5393993458221826,0.5295866785608088,0.49791852512637536,W/o sentiment_score_mean,uniswap.csv
0.5333932315064391,0.7397424378556454,0.7448337825696316,0.4399520814615154,0.4610661874812819,W/o sentiment_score_mean,usd_coin.csv
0.43960336538461536,0.46424278846153844,0.453125,0.5348557692307693,0.4568810096153846,W/o sentiment_score_mean,vechain.csv
0.46011904761904765,0.49449404761904764,0.5113095238095239,0.4764880952380952,0.5434523809523809,W/o sentiment_score_mean,xrp.csv
0.4870342771982116,0.5233979135618481,0.5162444113263785,0.4238450074515649,0.5724292101341282,W/o sentiment_polarity_mean,aave.csv
0.47641073080481033,0.5215849522047488,0.5365402405180388,0.49121184088806663,0.4962997224791859,W/o sentiment_polarity_mean,algorand.csv
0.5904203323558163,0.5635386119257086,0.447702834799609,0.5210166177908113,0.6050830889540567,W/o sentiment_polarity_mean,aptos.csv
0.6538461538461539,0.635989010989011,0.5741758241758242,0.46153846153846156,0.5467032967032968,W/o sentiment_polarity_mean,arbitrum.csv
0.4191919191919192,0.5287247474747474,0.47711489898989895,0.42708333333333337,0.4805871212121212,W/o sentiment_polarity_mean,avalanche.csv
0.47738095238095235,0.5355654761904761,0.5333333333333333,0.4922619047619048,0.5133928571428571,W/o sentiment_polarity_mean,axie_infinity.csv
0.4591346153846154,0.48828125,0.48933293269230765,0.48737980769230765,0.48437500000000006,W/o sentiment_polarity_mean,binance_coin.csv
0.4587183308494784,0.4226527570789866,0.4994038748137109,0.518628912071535,0.47466467958271236,W/o sentiment_polarity_mean,bitcoin.csv
0.5646743978590545,0.5506987808504311,0.5373178709485578,0.49866190900981266,0.4351769253642581,W/o sentiment_polarity_mean,bitcoin_cash.csv
0.4549019607843138,0.5229260935143288,0.42624434389140275,0.4929110105580694,0.5417797888386124,W/o sentiment_polarity_mean,cardano.csv
0.4724337496192507,0.4713676515382272,0.45659457812975934,0.48857752056046294,0.5280231495583307,W/o sentiment_polarity_mean,chainlink.csv
0.5177347242921013,0.47645305514157976,0.43517138599105815,0.5096870342771982,0.5096870342771982,W/o sentiment_polarity_mean,cosmos.csv
0.6198918269230769,0.4969951923076923,0.48437499999999994,0.6084735576923077,0.574969951923077,W/o sentiment_polarity_mean,decentraland.csv
0.5158371040723982,0.5313725490196078,0.5357466063348416,0.4358974358974359,0.62473604826546,W/o sentiment_polarity_mean,dogecoin.csv
0.5686274509803921,0.5190045248868779,0.5143288084464556,0.5975867269984917,0.555052790346908,W/o sentiment_polarity_mean,eos.csv
0.4487878787878788,0.587121212121212,0.5351515151515152,0.5,0.5251515151515151,W/o sentiment_polarity_mean,ethereum.csv
0.4821212121212122,0.5310606060606061,0.526969696969697,0.47757575757575754,0.4774242424242425,W/o sentiment_polarity_mean,fantom.csv
0.5324398416082852,0.5097471824550716,0.4575083764849224,0.5214742613463295,0.4867499238501371,W/o sentiment_polarity_mean,filecoin.csv
0.49606060606060604,0.6084848484848484,0.4951515151515151,0.4806060606060606,0.5136363636363636,W/o sentiment_polarity_mean,flow.csv
0.5439068100358423,0.5343488649940262,0.527479091995221,0.46609916367980886,0.5168757467144565,W/o sentiment_polarity_mean,hedera.csv
0.4690909090909091,0.5287878787878788,0.48681818181818176,0.42272727272727273,0.4951515151515151,W/o sentiment_polarity_mean,immutable.csv
0.5324398416082852,0.53396283886689,0.5217788607980506,0.5385318306427049,0.5010660980810234,W/o sentiment_polarity_mean,injective.csv
0.4837555886736214,0.43755588673621454,0.4666169895678093,0.4831594634873323,0.49150521609538,W/o sentiment_polarity_mean,internet_computer.csv
0.6007838745800671,0.49384098544232924,0.49608062709966405,0.4512877939529675,0.5313549832026876,W/o sentiment_polarity_mean,kaspa.csv
0.48894862604540024,0.6181302270011948,0.5043309438470729,0.5116487455197133,0.43996415770609326,W/o sentiment_polarity_mean,lido.csv
0.5402914064823074,0.43606898602438304,0.5150163544454357,0.5518881950639309,0.5356824264049956,W/o sentiment_polarity_mean,litecoin.csv
0.5681341719077568,0.46196466007786763,0.5357891584306679,0.4387541179994011,0.5678346810422282,W/o sentiment_polarity_mean,maker.csv
0.5245143385753931,0.49152019734813446,0.48967005858772744,0.524822695035461,0.4750231267345051,W/o sentiment_polarity_mean,near.csv
0.46875,0.5357481060606061,0.5892518939393939,0.4273200757575758,0.5182291666666667,W/o sentiment_polarity_mean,optimism.csv
0.9545454545454545,0.9545454545454546,0.9545454545454545,0.5454545454545454,0.7196969696969697,W/o sentiment_polarity_mean,pepe.csv
0.4980533093740641,0.5321952680443246,0.5247079964061095,0.4613656783468104,0.45837076969152446,W/o sentiment_polarity_mean,polkadot.csv
0.5330528846153846,0.6044170673076923,0.5853365384615384,0.5357572115384616,0.5177283653846154,W/o sentiment_polarity_mean,polygon.csv
0.38853695324283566,0.4422322775263952,0.4536953242835596,0.4838612368024133,0.43710407239819005,W/o sentiment_polarity_mean,render.csv
0.5618448637316562,0.5519616651692124,0.5489667565139263,0.4486373165618448,0.5558550464210841,W/o sentiment_polarity_mean,sandbox.csv
0.7122641509433962,0.6268867924528302,0.5396226415094341,0.5735849056603773,0.5311320754716982,W/o sentiment_polarity_mean,shiba_inu.csv
0.5206093189964157,0.5740740740740742,0.525089605734767,0.47550776583034654,0.5682497013142174,W/o sentiment_polarity_mean,solana.csv
0.5041666666666667,0.415625,0.4877976190476191,0.5229166666666667,0.4787202380952381,W/o sentiment_polarity_mean,stacks.csv
0.552482902170681,0.5713648528099912,0.5248290217068093,0.5069878085043116,0.5472792149866191,W/o sentiment_polarity_mean,stellar.csv
0.7287581699346405,0.665032679738562,0.7026143790849673,0.36601307189542487,0.607843137254902,W/o sentiment_polarity_mean,sui.csv
0.5770833333333333,0.6666666666666667,0.5773809523809524,0.34791666666666665,0.46651785714285715,W/o sentiment_polarity_mean,tether.csv
0.5136363636363637,0.5422727272727272,0.48848484848484847,0.4803030303030303,0.5301515151515152,W/o sentiment_polarity_mean,tezos.csv
0.4967144563918758,0.5480884109916367,0.5074671445639188,0.5240442054958184,0.47625448028673834,W/o sentiment_polarity_mean,theta.csv
0.775,0.7374999999999999,0.7083333333333333,0.19999999999999998,0.7083333333333335,W/o sentiment_polarity_mean,the_graph.csv
0.5170978293190605,0.5484686292001191,0.5649717514124294,0.5078798691644365,0.48186143324412734,W/o sentiment_polarity_mean,toncoin.csv
0.5968137254901961,0.5108762254901961,0.5193014705882353,0.45925245098039214,0.5442708333333334,W/o sentiment_polarity_mean,tron.csv
0.4992566161165626,0.5454950936663694,0.5162057686589355,0.5269104965804342,0.49449895926256315,W/o sentiment_polarity_mean,uniswap.csv
0.4468403713686733,0.7171308775082359,0.710691823899371,0.5226115603474094,0.37975441749026656,W/o sentiment_polarity_mean,usd_coin.csv
0.41796874999999994,0.46063701923076916,0.4400540865384616,0.5342548076923077,0.4822716346153846,W/o sentiment_polarity_mean,vechain.csv
0.4479166666666667,0.4641369047619048,0.49196428571428574,0.47619047619047616,0.5369047619047619,W/o sentiment_polarity_mean,xrp.csv
0.4852459016393443,0.5388971684053652,0.48375558867362145,0.4241430700447094,0.5682563338301043,W/o sentiment_subjectivity_mean,aave.csv
0.4727104532839963,0.4791859389454209,0.4671600370027752,0.4933703361085414,0.4913660191181005,W/o sentiment_subjectivity_mean,algorand.csv
0.5777126099706744,0.678396871945259,0.46920821114369504,0.5180840664711632,0.6050830889540567,W/o sentiment_subjectivity_mean,aptos.csv
0.6483516483516484,0.6648351648351648,0.5357142857142857,0.46153846153846156,0.5782967032967032,W/o sentiment_subjectivity_mean,arbitrum.csv
0.39109848484848486,0.4666982323232323,0.4461805555555556,0.42708333333333337,0.4788510101010101,W/o sentiment_subjectivity_mean,avalanche.csv
0.4726190476190476,0.5055059523809524,0.571577380952381,0.5077380952380952,0.5078869047619048,W/o sentiment_subjectivity_mean,axie_infinity.csv
0.4606370192307692,0.5294471153846154,0.5396634615384616,0.4876802884615384,0.48692908653846156,W/o sentiment_subjectivity_mean,binance_coin.csv
0.4682563338301044,0.5016393442622951,0.49806259314456036,0.5377049180327869,0.4615499254843517,W/o sentiment_subjectivity_mean,bitcoin.csv
0.5634849836455545,0.4723461195361285,0.48290217068093966,0.4980672019030628,0.432352066607196,W/o sentiment_subjectivity_mean,bitcoin_cash.csv
0.47450980392156866,0.5043740573152338,0.46681749622926094,0.489894419306184,0.5378582202111615,W/o sentiment_subjectivity_mean,cardano.csv
0.4715199512640877,0.45659457812975934,0.44136460554371,0.49040511727078895,0.5162960706670728,W/o sentiment_subjectivity_mean,chainlink.csv
0.5177347242921013,0.5169895678092399,0.45842026825633386,0.5087928464977645,0.5172876304023846,W/o sentiment_subjectivity_mean,cosmos.csv
0.6177884615384616,0.5390625,0.551983173076923,0.390625,0.5790264423076923,W/o sentiment_subjectivity_mean,decentraland.csv
0.5125188536953244,0.5383107088989443,0.47511312217194573,0.4358974358974359,0.62473604826546,W/o sentiment_subjectivity_mean,dogecoin.csv
0.5580693815987934,0.5514328808446456,0.4208144796380091,0.40120663650075417,0.548265460030166,W/o sentiment_subjectivity_mean,eos.csv
0.48303030303030303,0.6371212121212121,0.5127272727272727,0.5115151515151516,0.5127272727272727,W/o sentiment_subjectivity_mean,ethereum.csv
0.47030303030303033,0.5104545454545455,0.5236363636363637,0.47696969696969693,0.48484848484848486,W/o sentiment_subjectivity_mean,fantom.csv
0.5330490405117271,0.455528480048736,0.4434968017057569,0.5223880597014925,0.4849223271398111,W/o sentiment_subjectivity_mean,filecoin.csv
0.4954545454545455,0.5968181818181818,0.519090909090909,0.476060606060606,0.516969696969697,W/o sentiment_subjectivity_mean,flow.csv
0.5534647550776584,0.5515232974910393,0.5567502986857825,0.46550179211469533,0.5168757467144565,W/o sentiment_subjectivity_mean,hedera.csv
0.4778787878787879,0.6165151515151516,0.5249999999999999,0.42424242424242425,0.5125757575757576,W/o sentiment_subjectivity_mean,immutable.csv
0.5370088333840999,0.5555893999390801,0.5115747791653975,0.5385318306427048,0.5010660980810234,W/o sentiment_subjectivity_mean,injective.csv
0.4834575260804769,0.4529061102831594,0.45365126676602086,0.470193740685544,0.4885245901639344,W/o sentiment_subjectivity_mean,internet_computer.csv
0.5996640537513998,0.5481522956326988,0.48796192609182537,0.448488241881299,0.5307950727883539,W/o sentiment_subjectivity_mean,kaspa.csv
0.4907407407407407,0.591099163679809,0.5126941457586619,0.5188172043010753,0.45071684587813626,W/o sentiment_subjectivity_mean,lido.csv
0.5492120130835564,0.4490038655961938,0.4834968777876897,0.44751709782931903,0.5150163544454356,W/o sentiment_subjectivity_mean,litecoin.csv
0.5681341719077568,0.5390835579514826,0.5251572327044025,0.4387541179994011,0.5628930817610063,W/o sentiment_subjectivity_mean,maker.csv
0.5260561208757323,0.5403946962688868,0.5260561208757323,0.4745605920444033,0.48242368177613315,W/o sentiment_subjectivity_mean,near.csv
0.4654356060606061,0.5321969696969697,0.5733901515151515,0.42660984848484845,0.5168087121212123,W/o sentiment_subjectivity_mean,optimism.csv
0.9242424242424243,0.9242424242424243,0.8939393939393939,0.4393939393939394,0.7196969696969697,W/o sentiment_subjectivity_mean,pepe.csv
0.4893680742737347,0.538334830787661,0.4868224019167415,0.4591194968553459,0.45627433363282416,W/o sentiment_subjectivity_mean,polkadot.csv
0.5282451923076923,0.6497896634615385,0.5740685096153847,0.5342548076923077,0.5282451923076923,W/o sentiment_subjectivity_mean,polygon.csv
0.3936651583710407,0.4174962292609352,0.4384615384615385,0.4841628959276018,0.44690799396681746,W/o sentiment_subjectivity_mean,render.csv
0.5645402815214136,0.5741239892183287,0.5828092243186582,0.4489368074273734,0.5564540281521414,W/o sentiment_subjectivity_mean,sandbox.csv
0.7245283018867925,0.5787735849056603,0.5849056603773585,0.4509433962264151,0.5367924528301887,W/o sentiment_subjectivity_mean,shiba_inu.csv
0.5295698924731183,0.5462962962962964,0.5364396654719236,0.47640382317801677,0.566905615292712,W/o sentiment_subjectivity_mean,solana.csv
0.5119047619047619,0.5043154761904762,0.5324404761904762,0.5226190476190475,0.4839285714285714,W/o sentiment_subjectivity_mean,stacks.csv
0.5539696699375557,0.5707701457032411,0.5385072851620577,0.4854296758846268,0.5349390425215581,W/o sentiment_subjectivity_mean,stellar.csv
0.7320261437908496,0.5098039215686274,0.5751633986928105,0.36601307189542487,0.607843137254902,W/o sentiment_subjectivity_mean,sui.csv
0.5848214285714286,0.6391369047619048,0.5937500000000001,0.6607142857142857,0.4632440476190476,W/o sentiment_subjectivity_mean,tether.csv
0.5115151515151515,0.6451515151515151,0.5716666666666667,0.4803030303030303,0.5284848484848484,W/o sentiment_subjectivity_mean,tezos.csv
0.5008960573476702,0.5209080047789725,0.5286738351254481,0.5256869772998806,0.4628136200716846,W/o sentiment_subjectivity_mean,theta.csv
0.7666666666666666,0.6583333333333333,0.7916666666666666,0.2125,0.7083333333333335,W/o sentiment_subjectivity_mean,the_graph.csv
0.5227475468331847,0.5453464168896819,0.5170978293190605,0.5,0.4887005649717514,W/o sentiment_subjectivity_mean,toncoin.csv
0.6001838235294117,0.5481004901960784,0.5116421568627452,0.4555759803921569,0.5396752450980392,W/o sentiment_subjectivity_mean,tron.csv
0.4852809991079393,0.5752304490038657,0.4757656853999405,0.528099910793934,0.48067201903062745,W/o sentiment_subjectivity_mean,uniswap.csv
0.45971847858640313,0.7201257861635221,0.7331536388140162,0.46540880503144655,0.43575920934411505,W/o sentiment_subjectivity_mean,usd_coin.csv
0.41947115384615385,0.46829927884615385,0.42818509615384615,0.49158653846153844,0.4774639423076924,W/o sentiment_subjectivity_mean,vechain.csv
0.4425595238095238,0.49508928571428573,0.5007440476190477,0.4758928571428571,0.5348214285714286,W/o sentiment_subjectivity_mean,xrp.csv
0.5076005961251864,0.5025335320417288,0.5055141579731743,0.47690014903129657,0.5529061102831595,W/o news_count,aave.csv
0.4542090656799261,0.5570459451125501,0.49892075238976263,0.46592661116250383,0.602991057662658,W/o news_count,algorand.csv
0.6480938416422287,0.5938416422287389,0.5161290322580645,0.5102639296187683,0.615347018572825,W/o news_count,aptos.csv
0.6071428571428571,0.6236263736263736,0.5906593406593407,0.5879120879120879,0.6016483516483516,W/o news_count,arbitrum.csv
0.4169823232323232,0.502209595959596,0.5142045454545455,0.5497159090909092,0.42945075757575757,W/o news_count,avalanche.csv
0.4595238095238095,0.5950892857142858,0.5541666666666667,0.5648809523809525,0.4273809523809524,W/o news_count,axie_infinity.csv
0.44140625,0.4439603365384615,0.47866586538461536,0.5,0.5859375,W/o news_count,binance_coin.csv
0.46199701937406856,0.48047690014903127,0.4587183308494784,0.5263785394932936,0.5320417287630402,W/o news_count,bitcoin.csv
0.543859649122807,0.46669640202200413,0.5588760035682426,0.43324412726732087,0.545049063336307,W/o news_count,bitcoin_cash.csv
0.3873303167420815,0.48748114630467576,0.4064856711915536,0.5312217194570137,0.4521870286576169,W/o news_count,cardano.csv
0.47121535181236673,0.4343588181541273,0.4459335973195248,0.46055437100213215,0.4448674992385014,W/o news_count,chainlink.csv
0.5093889716840536,0.5809239940387482,0.4491803278688524,0.5520119225037258,0.4907600596125187,W/o news_count,cosmos.csv
0.5537860576923077,0.5114182692307693,0.5030048076923077,0.5935997596153847,0.47911658653846156,W/o news_count,decentraland.csv
0.4935143288084465,0.5354449472096531,0.5076923076923078,0.4850678733031674,0.4751131221719457,W/o news_count,dogecoin.csv
0.47692307692307695,0.5511312217194569,0.4799396681749623,0.4340874811463047,0.558974358974359,W/o news_count,eos.csv
0.4348484848484848,0.572878787878788,0.5466666666666666,0.5612121212121213,0.5916666666666667,W/o news_count,ethereum.csv
0.4621212121212121,0.5666666666666667,0.5381818181818182,0.4707575757575758,0.528939393939394,W/o news_count,fantom.csv
0.5421870240633566,0.5010660980810235,0.4453243984160829,0.5156868717636309,0.4508071885470607,W/o news_count,filecoin.csv
