Linear Regression,Ridge,Lasso,Random Forest,Gradient Boosting (GBM),SVR,Setting,Dataset
0.1291842396052151,0.13373110812789693,0.12838960234504374,0.15868594289112542,0.15902893544766158,0.33968577065517264,W/o High,ethereum.csv
0.22100593679782085,0.27914213349451444,0.9446248913230423,0.2519888521829342,0.2258847133163495,0.7983509701908356,W/o High,fantom.csv
0.19144180762892568,0.2760182224862061,0.30120244659836276,0.18697991296283958,0.19337166158928554,0.7761334094366176,W/o High,filecoin.csv
0.21658862090041525,0.3344514149698428,0.7854359005504511,0.2515916320929701,0.3165534284340201,1.3423473492651767,W/o High,flow.csv
0.16828487195871358,0.2141560050326707,0.870993578082219,0.1626397121402682,0.16112684258945353,1.263774974053635,W/o High,hedera.csv
0.255572282228421,0.30579828645511525,0.6881536768528443,0.22384460497304165,0.22349423159898713,0.7180902597227174,W/o High,immutable.csv
0.1916277266555972,0.20531748807664665,0.3095313083088706,0.4188811877470474,0.4387930105109093,0.6505268226987322,W/o High,injective.csv
0.2195712699915847,0.2952066414211923,0.30999665095655443,0.314530302900423,0.34672142378886467,0.8069947063224279,W/o High,internet_computer.csv
0.20129512282176898,0.21368377272685862,0.889357008381239,0.5880011809632776,0.590189162040227,0.7910159350804166,W/o High,kaspa.csv
0.17748411360804883,0.18117908291681192,0.4170245377539497,0.18641775467593744,0.17569751072348377,0.44667231096653365,W/o High,lido.csv
0.13961310816099765,0.14906838008654416,0.1368171671330438,0.1500417442427449,0.14680797485072836,0.5831636672528301,W/o High,litecoin.csv
0.14996495957259554,0.14990348933952372,0.1474800648006597,0.19379728465494,0.1804473093368501,0.5526131236824176,W/o High,maker.csv
0.24277074611412933,0.29195781562369033,0.47248467879531386,0.23856798662681322,0.3170925042282718,1.0269677387731422,W/o High,near.csv
0.1774357133284949,0.18253647644792276,0.3337236704212241,0.1817589640367185,0.25566524594526335,0.4293766253190496,W/o High,optimism.csv
0.37225050526120584,0.3831690856098044,0.5345224846688511,0.31915065886197785,0.3390769226293802,1.14953406710222,W/o High,pepe.csv
0.16647682323696958,0.27299440976023975,0.2743364178144184,0.26121104367680176,0.27747723133959384,0.7059156906969025,W/o High,polkadot.csv
0.1657239319767575,0.1856099377429449,0.7554619188756138,0.17125620305101508,0.18029257533367324,0.6243574414488305,W/o High,polygon.csv
0.19260966590758355,0.1940867948730975,0.44746501699828545,0.21557990836690602,0.2004386712558993,0.5103320031596428,W/o High,render.csv
